SMILES	pchembl_value_Mean
Cc1noc(-c2c(O)nc3ccc(OCC(=O)NC(C)(C)c4ccccc4)cc3c2CCc2ccccc2)c1	5.55
COc1cccc(-c2nc(N)nc(C(=O)NCc3ncccc3C)c2)c1	7.62
Nc1ncc(C(=O)c2c(-c3ccccc3)nc(Nc3ccccc3)s2)n1-c1ccc(F)cc1	5.13
CCCC1CCN(c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)C1	7.58
Cc1ccc(-c2nc(N)c3cc(C(C)c4ccccc4)sc3n2)o1	7.4
Cn1cc2c(n1)nc(NC(=O)Nc1cccnc1)n1nc(-c3ccco3)nc21	6.855
COc1c2nc(NC(=O)C(C)(C)Oc3c(F)cccc3F)sc2c(N2CCOCC2)cc1	8.55
O=C(CC=Cc1ccccc1)Nc1nc2c(cccc2)c(=O)s1	6.93
CCN(C(C)=O)c1ccc(OC)c2c1sc(NC(=O)c1ccc(C(=O)N3CCN(C)CC3)cc1)n2	7.05
Nc1c2nc(-c3ccco3)sc2nc(NCCc2cccc(O)c2)n1	7.8
Cc1ccc(-c2nc3cn(Cc4ccccc4Cl)nc3c(N)n2)o1	8.21
CN(C)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12	5.99
COCCNc1nc2c(cccc2)n2nc(-c3ccco3)nc12	5.51
COc1ccc(CCCc2cc3nc(-c4ccco4)nn3c(N)n2)cc1	7.94
Nc1nc(C(=O)NCc2ccnc3ccccc23)c2cccc(F)c2n1	6.03
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccc5C)nc43)CC2)cc1	7.69
CCNc1nc2c(scc2)c(-c2cccs2)n1	6.81
Cn1c(=O)c2c([nH]c(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)n2)n(C)c1=O	7.49
CNC(=O)C1[Se]C(n2cnc3c2ncnc3NCc2c(Cl)cccc2)C(O)C1O	5.94
CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NNC(=O)c2ccc(C)s2)C(O)C1O	5.39
Nc1nc2c(cnn2CCN2CCOCC2)c2nn(Cc3ccccc3)c(=O)n12	8.05
Nc1nc(-c2ccc(NC(=O)CCNC(=O)c3cccc(S(N)(=O)=O)c3)cc2)cn2c(=O)n(-c3ccccc3)nc12	8.04
Cc1c(-c2nc(N)nc(C(=O)NCc3ncccc3)c2)cccc1	7.31
Cc1ccc(-c2nc3cn(Cc4ccccc4F)nc3c(N)n2)o1	7.24
Cc1nc(-c2c(-c3ccccc3)nc(NC(=O)Cc3ccccc3)s2)no1	7.6
Nc1c2cc(Cc3ccccc3)sc2nc(-c2cccc(F)c2)n1	7.38
CCCCC#Cc1nc(NCc2cccc(Cl)c2)c2ncn(C3SCC(O)C3O)c2n1	5.43
CCN(C(C)=O)c1c2sc(NC(=O)c3ccc(CN(C)S(C)(=O)=O)cc3)nc2c(OC)cc1	7.15
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)n1	7.17
N#Cc1c(N)nc(-c2ccco2)cc1-c1cc2c(cc1)OCO2	7.58
Cn1cc2c(n1)nc(NCc1ccc(Cl)cc1)n1nc(-c3ccco3)nc21	7.12
CCn1cc2c(n1)nc(NC(=O)Cc1cccs1)n1nc(-c3ccco3)nc21	7.8
Nc1nc(NCCc2ccc(S(N)(=O)=O)cc2)nc2c1nc(-c1ccco1)s2	6.53
N#Cc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1	7.07
O=C(Nc1nc(-c2ccccc2)nc2c1nc(-c1ccco1)s2)c1ccccc1	5.94
Cn1cc2c(n1)nc(NC(=O)Nc1ccc(CC(=O)OCCOCCOCCN)cc1)n1nc(-c3ccco3)nc21	6.57
CSCCn1c(=O)c2c([nH]c(Cc3c(F)cccc3F)n2)n(Cc2ccco2)c1=O	5.91
Cn1cc2c(n1)c(N)nc1c2cccc1OCc1ccccc1	6.12
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2ccc(-n3ccnc3)cc2)n1	6.67
Nc1nc2c(cnn2Cc2ccccc2F)c(-c2cccs2)n1	8.05
Cn1nc(C(F)(F)F)c(CN2CCN(c3nc4nc(-c5ccco5)nn4c(N)n3)CC2)c1Cl	7.0
Cc1ccc(-c2nc(-c3nccs3)cc(NC(=O)COc3cc(C#N)ccc3)n2)o1	8.17
Nc1nc(-c2ccc(NCC(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12	7.58
CC(C)Nc1nc2nc(-c3ccco3)nn2c(NC(=O)c2ccccc2)n1	5.67
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccccc4)cc3)[nH]2)n(C)c1=O	6.155
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(F)c5)CC4)cc3)[nH]2)c1=O	6.56
COCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)[nH]2)n(CCOC)c1=O	6.4
COc1cc(C(CNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)c2c(C)cccc2)cc(OC)c1	7.53
CCCn1cnc2c1ncnc2NCCc1ccccc1	4.92
CC(C)CCn1cc2c(n1)nc(NC(=O)Cc1c(Cl)cccc1Cl)n1nc(-c3ccco3)nc21	7.73
COc1ccc(CC(=O)Nc2nc3nn(C)c(SC)c3c3nc(-c4ccco4)nn23)cc1	7.82
CCCCC(NC(=O)C1CCC2c3c(CCN2C1)c1c(cccc1)[nH]3)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(N)=O	5.0
Cc1ccccc1-c1nc2c(ncnc2NC2CCCC2)n1C	5.16
Nc1c2nc(-c3ccco3)sc2nc(NCc2cccc(F)c2)n1	9.09
CCOC(=O)c1cnc(NC2CCCCCC2)n2nc(-c3ccco3)nc12	6.63
CC(c1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1)N1CCOCC1	8.89
COc1ccc2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CCc2c1	8.72
CC(C)n1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1	5.34
COc1ccc(CCN=C(N)Nc2nc(C)cc(C)n2)cc1	6.05
COCCOc1cc(Cc2cccc(CNC(=O)c3nc(N)nc4c3cccc4OC)n2)cnc1	8.7
Nc1nc(OCCc2cccs2)nc2c1ncn2C1OC(CO)C(O)C1O	7.96
CC1(O)C(O)C(CO)OC1n1cnc2c1ncnc2NC1CCCC1	4.98
O=C(Nc1ccccc1)Nc1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12	6.34
CC(C)c1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1	6.78
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4ccccc4C(F)(F)F)nc3)n2)n(CCC)c1=O	6.64
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4nc(-c5ccccc5)no4)nc3)n2)n(CCC)c1=O	5.96
CCCCn1c(=O)c2c([nH]c(-c3cn(Cc4cccc(F)c4)nc3)n2)n(C)c1=O	6.66
O=C(O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12	4.75
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)NC(Cc5ccccc5)C(=O)OC)cc4)nc32)C(O)C1O	6.9350000000000005
CCn1cc(N2CCN(Cc3nn4c(N)nc5c(cccc5OC)c4n3)C(C)C2)cn1	7.7
CN(C)c1nc2c(scc2)c(-c2nccnc2)n1	7.09
O=C(Cc1ccccc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12	7.22
CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn(C3SCC(O)C3O)c2n1	5.31
NC(=O)COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1	7.58
CCCn1c(=O)c2c([nH]c(-c3cc(OCC(=O)c4ccc(C(=O)OCC)cc4)nn3C)n2)n(CCC)c1=O	7.49
Cc1nn(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3ccco3)n2)c(C)c1	8.7
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4cccc(C(F)(F)F)c4)nc3)n2)n(C)c1=O	6.35
CCCCn1cc2c(n1)nc(NC(=O)Cc1cscc1)n1nc(-c3ccco3)nc21	8.5
Cn1cc2c(n1)nc(N1CCCC1)n1nc(-c3ccco3)nc21	6.88
CN(C)CC(=O)Nc1nc(-c2ccco2)nc(-n2cccn2)c1	8.28
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(N=NNC(=O)Nc2ccccc2)n1	7.6
Cn1cc2c(n1)nc(NC(=O)Nc1ccc(S(=O)(=O)O)cc1)n1nc(-c3ccco3)nc21	6.23
Cn1c(=O)c2c([nH]c(-c3cn(Cc4cccc(C(F)(F)F)c4)nc3)n2)n(C)c1=O	6.16
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12	7.23
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4ccccc4OC)nc3)n2)n(CCC)c1=O	6.85
COc1ccc(NC(=O)Nc2nc3nn(CCc4c(Br)cc(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1	5.69
CCN(Cc1ccccc1)C(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1	6.05
CCCCn1c(N=Cc2ccc(F)cc2)c(C#N)sc1=S	10.57
CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccccc4)nc32)C(O)C1O	5.18
Nc1nc2c(cnn2CCN2CCc3c(cc(Br)cc3)CC2)c2nc(-c3ccco3)nn12	8.96
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2cc3c(cc2)nccc3)n1	8.19
Nc1ccc(C(=O)Nc2cc(-c3nc4c(cccc4)[nH]3)c(O)cc2)cc1	5.8
COc1c2oc(=N)c(C(=O)NC3CCCC3)cc2ccc1	6.4
CCCCCNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12	7.3
CCCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)NCc4ccccc4)cc3)n2)n(CCC)c1=O	7.7
Cn1c(=O)c2c(nc3CN(Cc4ccccc4)CCn32)n(C)c1=O	5.97
CCCn1c(=O)c2c([nH]c(-c3cnc(OCC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)cc3)n2)n(CCC)c1=O	7.28
COc1c2nc(NC(=O)N3CCCCC3)sc2c(N2CCOCC2)cc1	8.22
CCCn1cc2c(n1)nc(NC(=O)Nc1ccc(Br)cc1)n1nc(-c3ccco3)nc21	7.3
Cc1nn(-c2cc(NC(=O)Cc3ccc(CN4CCOCC4)cc3)nc(-c3ccc(C)o3)n2)c(C)c1	9.1
Cn1cc2c(n1)nc(NC(=O)Cc1cccc(Cl)c1)n1nc(-c3ccco3)nc21	7.52
CCN(CC)CCCCCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1	6.62
COCCOc1ccc(N2CCN(CCN(C)c3cc4nc(-c5cc(C#N)ccc5)nn4c(N)n3)CC2)cc1	9.15
OCCNc1nc(-c2nccs2)c2sccc2n1	7.75
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(C(C)(C)C)cc4)cc3)[nH]2)n(CCC)c1=O	7.1
N#Cc1cccc(C(=O)Nc2nc3c(ncc(C(=O)N4CCCCC4)c3)n2Cc2ccncc2)c1	7.46
CC(C)n1cnc(CCNc2nc3c(ncn3C3CC(NC(=O)C4CCC4)C(O)C3O)c(NCC(c3ccccc3)c3ccccc3)n2)c1	8.1
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)c(Cl)c5)CC4)nc32)C(O)C1O	7.58
CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(C)cc12	5.14
c1ccc(CNc2nc3nc(-c4ccco4)nn3c(NC3CCCCC3)n2)cc1	7.82
CC(Oc1c(F)cccc1)C(=O)Nc1n[nH]c(-c2ccccc2)n1	6.0
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)[nH]2)n(C)c1=O	7.32
CCOC(=O)CNC(=O)c1cnc(NCC(=O)OCC)n2nc(-c3ccco3)nc12	5.81
OC(c1ccccc1)c1cc(C(F)(F)F)nc2c1cccc2	5.02
COC(=O)C1CCCN1c1nc2nn(C)cc2c2nc(-c3ccco3)nn12	6.37
Cc1ccc(-c2nc(N)nc(C(=O)NCc3ncccc3C)c2)cc1	7.8
CCCn1c(=O)c2c([nH]c(-c3ncc(OCC(=O)c4ccc(I)cc4)cc3)n2)n(CCC)c1=O	7.96
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(C)cn4)cc3)[nH]2)n(CCC)c1=O	6.56
Cc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1	6.99
Nc1c2nc(-c3ccccc3)sc2nc(-c2ccccc2)n1	7.72
CCCC(=O)Oc1ccc(CCNc2nc(N)c3nc(-n4nccn4)n(C)c3n2)cc1	5.01
COc1ccc(CNC(=O)c2nc(N)nc(-c3ccco3)c2)cc1	7.1
CNC(=O)C12CC1C(n1cnc3c1nc(N=[N+]=[N-])nc3NCCc1ccccc1)C(O)C2O	5.96
Cn1c(=O)c2c(nc3CN(Cc4csc(-c5ccc(Cl)cc5)n4)CCn32)n(C)c1=O	6.46
CN1CCc2c(C1)c1c(nc(C(=O)Nc3ccc(F)cc3)c(N)c1)s2	5.66
Cn1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1	4.62
CCN(C(C)=O)c1ccc(OC)c2c1sc(NC(=O)c1cn(Cc3cccc(C(F)(F)F)c3)nc1)n2	8.52
CCCn1c(=O)c2c(c(Cl)c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)[nH]2)n(CCC)c1=O	7.39
Nc1nc2c(cnn2CCCc2ccccc2)c(-c2ccco2)n1	8.4
CCOC(=O)COc1c(OC)cc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1	5.43
CCCn1c(=O)c2c(cc(-c3ccc(COC(=O)Nc4n[nH]cc4)cc3)[nH]2)n(CCC)c1=O	8.0
CCC(=O)NC1CC(n2cnc3c2nc(NCCc2cn(C)cn2)nc3NCC(c2ccccc2)c2ccccc2)C(O)C1O	8.34
Nc1nc(-c2ccc(NC(=O)CCCCC3CCSS3)cc2)cn2c(=O)n(-c3ccccc3)nc12	8.3
COCCOc1cc(C(F)(F)F)c(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1	9.4
O=c1oc2c(ccc(O)c2O)cc1-c1cscc1	4.83
CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(C)O)nc32)C(O)C1O	5.890000000000001
Nc1cc2c(oc(-c3ccco3)n2)c(-c2ccco2)c1	7.4
CNC(=O)C1OC(n2cnc3c(NOC)nc(I)nc32)C(O)C1O	4.92
COc1c2nc(NC(=O)N3CCC(C(O)CF)CC3)sc2c(N2CCOCC2)cc1	8.19
COc1cc(-n2c(=O)n(Cc3ccccc3F)c3c2nc(NC2CC2)nc3)ccc1	7.48
Cn1cc2c(n1)nc(NC(=O)Cc1ccc(Cl)cc1)n1nc(-c3ccco3)nc21	6.81
Cc1csc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)n1	7.79
Nc1nc2c(cnn2CCN2CCC3(CC2)OCCO3)c2nn(Cc3cccc(Cl)c3)c(=O)n12	7.96
Cn1c(=O)c2c(nc3N(CCc4cccnc4)CCCn32)n(C)c1=O	5.52
Nc1c2ncn(C3OC(C(=O)NC4CCC4)C(O)C3O)c2ncn1	7.47
Nc1nc(C(=O)NCc2c3OCCOc3ccc2)c2cccc(F)c2n1	7.7
CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(Cl)cc5)nc43)C(O)C2O)n1	7.79
COc1cc(-c2cnc(N)nc2-c2ccccc2)ccc1	6.81
Cn1cc2c(n1)nc(NN)n1nc(-c3ccco3)nc21	6.63
CCCCn1c(=O)c2c([nH]c(C34CC5CC(CC3C5)C4)n2)n(CCCO)c1=O	7.31
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccccc5Cl)n4)nc3)n2)n(CCC)c1=O	5.6
Cc1ccc(-n2c(C(=O)c3c(-c4ccccc4)nc(N4CCOCC4)s3)cnc2N)cc1	4.47
CCCC(=O)NC1CC(n2cnc3c2nc(NCCc2cn(C(C)C)cn2)nc3NCC(c2ccccc2)c2ccccc2)C(O)C1O	7.41
O=c1c2c(c(-c3ccncc3)nn1Cc1ccccc1)c1cc(-c3ccccc3)nn1cn2	7.17
CCCCNC(=O)c1cc2c(nc1)n(CCCOC)c(NC(=O)c1cccc(C#N)c1)n2	7.4
Cc1ccc(-c2nc(N)nc(C(=O)NCc3ncccc3C)c2C)o1	6.81
CCc1nc2c(c(-c3ccncc3)nn(Cc3ccccc3)c2=O)c2cc(-c3ccccc3)nn12	5.6
Cc1nn(-c2cc(NC(=O)Cc3ccc(NS(C)(=O)=O)cc3)nc(-c3ccc(C)o3)n2)c(C)c1	8.3
CCCn1cc2c(n1)nc(NC(=O)Nc1ccc(OC)cc1)n1nc(-c3ccco3)nc21	6.849999999999999
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2c(Cl)nccc2)n1	8.06
COCCOc1c(F)cc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1F	9.22
CNc1ncc(C(=O)NCc2cc(OC)c(OC)cc2)c2nc(-c3ccco3)nn12	6.85
Cn1cc2c(n1)nc(Cl)n1nc(-c3ccco3)nc21	4.52
O=C(c1cccs1)c1nc(C(F)(F)F)nc2c1scc2	7.96
Nc1nc(-c2cccs2)nc2cn(-c3ccccc3O)nc12	6.38
COc1ccc(C(=O)Nc2nc(-c3ccccc3)nc3nn(CCc4ccccc4)cc23)cc1	5.95
Nc1nc(N2CCN(C(=O)Cc3ccccc3)CC2)nc2nc(-c3ccco3)nn12	7.02
COCC1CCCN1c1cc(NC(=O)CC(C)C)nc(-n2nc(C)cc2C)n1	7.3
OC1CSC(n2cnc3c2ncnc3NCc2cccc(Cl)c2)C1O	7.18
Cn1cc2c(n1)nc(NC(=O)Cc1cccc3ccccc13)n1nc(-c3ccco3)nc21	7.09
CCCn1c(=O)c2c([nH]c(-c3ccccc3)n2)n(CCC)c1=O	5.68
Nc1nc2c(scc2)c(-c2nccs2)n1	7.46
Nc1c2cc(CN3CC=CCC3)sc2nc(-c2ccc(Cl)o2)n1	7.96
COc1ccc2CN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)Cc2c1	8.27
CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NNC(=O)c2c(C)ccs2)C(O)C1O	5.42
Nc1nc(NCc2cccs2)nc2c1nc(-c1cnccn1)s2	6.66
CONc1nc(C#Cc2ncccc2)nc2c1ncn2C1OC(CO)C(O)C1O	5.53
N#Cc1c(N)nc(-c2cccs2)cc1-c1ccccc1	7.06
Nc1nc(N2CCN(C(=O)c3ccccc3)CC2)nc2nc(-c3ccco3)nn12	6.46
C[S+]([O-])COc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1	8.66
CNc1ccccc1C(=O)N=C(N)Nc1nc(C)c2ccccc2n1	5.06
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12	9.51
Cc1nn(-c2nc(Nc3ncccc3)cc(-n3cccn3)n2)c(C)c1	8.04
Cn1c(=O)c2c(cc(-c3ccc(COC(=O)Nc4ccccc4)cc3)[nH]2)n(C)c1=O	7.46
O=C(c1ccccc1)c1c(-c2ccco2)nc(N(CCc2cccs2)Cc2ccccc2)s1	5.15
Nc1ncnc2cn(-c3ccccc3)nc12	6.39
Cn1cc2c(n1)nc(NCc1ccc(F)cc1)n1nc(-c3ccco3)nc21	7.06
CCCn1c(=O)c2c(c(O)c(-c3ccc(N)cc3)[nH]2)n(CCC)c1=O	6.78
Cc1nc2c(c(Cl)nn(Cc3ccccc3)c2=O)c2cc(-c3ccccc3)nn12	5.5
COc1ccc(CC(=O)Nc2nc3nn(CCCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1	8.05
Cc1n[nH]c(C)c1S(=O)(=O)N1CCC(C(=O)Nc2nc3c(cccc3C)s2)CC1	6.0
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)N4CCN(c5ncccc5)CC4)cc3)[nH]2)n(C)c1=O	6.15
CCN(C(C)=O)c1c2sc(NC(=O)c3ccnn3C)nc2c(OC)cc1	7.29
COc1cc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4ccncc4)nc32)ccc1	7.3
O=C(CC1CCCN1)Nc1ccc(C(=O)Nc2nccs2)cc1	5.18
Nc1nc(-c2ccco2)c2nnn(Cc3cscc3)c2n1	8.72
Nc1nc(OCCc2c[nH]c3c2cc(O)cc3)nc2c1ncn2C1OC(CO)C(O)C1O	6.35
N#Cc1c(-c2ccco2)cc(-c2cccs2)nc1N	7.92
Cc1cccnc1Nc1nc(-c2cc(C#N)ccc2)c(-n2ccnc2)s1	5.57
COCC1CCCN1c1nc(-n2nc(C)cc2C)nc(Nc2ncccc2)c1	7.35
Cn1c(=O)c2c(cc(C=Cc3ccccc3)n2C)n(C)c1=O	6.77
CC(=O)Nc1nc(-n2nc(C)cc2C)nc(-c2cncc(N3CCOCC3)c2)c1	8.52
O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nc2ccccc2n2c(=O)c(-c3ccccc3)nn12	5.32
COCCOc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5nccs5)nc43)CC2)cc1F	9.11
Nc1nc(-n2cccn2)nc(NC2CCCC2)c1Br	8.22
CC(=O)Nc1nc(-n2nc(C)cc2C)nc(-c2cccc(N3CCN(C)CC3)n2)c1	9.15
Nc1nc(CNC2CCCN2Cc2cc(Cl)ncc2)nc2nc(-c3ccco3)nn12	8.4
CCNC(=O)C1OC(n2cnc3c2nc(C#CC2(N)CCCCC2)nc3NCC)C(O)C1O	5.13
COc1c(OC)cc2CN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)C(C)Cc2c1	8.72
CONc1nc2nn(C)cc2c2nc(-c3ccco3)nn12	6.73
N#Cc1ccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)o1	6.52
CC(=O)Nc1nc(-n2nc(C)cc2C)nc(-c2cc(O)cc(F)c2)c1	8.7
Cc1nn(-c2nc(Nc3nccnc3)cc(N3CCc4c(cccc4)C3)n2)c(C)c1	8.96
Cc1nn(-c2nc(Nc3ncccc3)cc(N3CCc4c(cccc4)C3)n2)c(C)c1	7.19
Cn1c(=O)c2c(nc3N(Cc4cccc(Br)c4)CCn32)n(C)c1=O	6.43
Nc1c2nc(-c3ccccc3)sc2nc(-c2ccc(CO)cc2)n1	7.09
Nc1nc(-c2ccco2)c2ncn(Cc3cc4c(cccc4)cc3)c2n1	8.85
Cn1c(=O)c2c(cc(-c3ccc(COC(=O)Nc4cscc4)cc3)[nH]2)n(C)c1=O	7.98
O=C(Nc1cccc(Cl)c1)Nc1nc2c(cn[nH]2)c2nc(-c3ccco3)nn12	6.61
CCCn1c(=O)c2c([nH]c(C34CCC(C(=O)NCC(=O)O)(CC3)CC4)n2)n(CCC)c1=O	5.1
CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NNC(=O)c2cccs2)C(O)C1O	5.77
Cc1ccc(NC(=O)Nc2ncnc3c2nc(-c2ccco2)n3C)cc1	6.97
COc1cc(OCC(=O)N2CCN(c3ccccc3)CC2)ccc1-c1cc2c([nH]1)c(=O)n(C)c(=O)n2C	5.15
COc1ccc(CC(=O)Nc2n[nH]c(-c3ccccc3)n2)cc1	6.0
CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O	5.75
Cc1ccc(-c2nc3cn(-c4ccccc4O)nc3c(N)n2)o1	6.83
Nc1nc(-c2ccccc2)c2C(=O)c3c(cc(CN4C5CCC4CC5)cc3)-c2n1	8.51
CCCn1c(=O)c2c(nc(Cc3ccccc3)n2C)n(Cc2ccco2)c1=O	6.31
CCCCCCCCCC(=O)Oc1ccc(CCNc2nc3nc(-c4ccco4)nn3c(N)n2)cc1	6.74
CNC(=O)C1[Se]C(n2cnc3c2ncnc3NCc2cc(F)ccc2)C(O)C1O	5.87
COc1c2nc(NC(=O)C(C)(C)Oc3ccc(C(F)(F)F)cc3)sc2c(N2CCOCC2)cc1	7.12
Nc1c2cc(-c3ncncc3)c(-c3ccco3)nc2n[nH]1	6.07
CCCCn1cc2c(n1)nc(NC(=O)Nc1ccc(S(=O)(=O)O)cc1)n1nc(-c3ccco3)nc21	6.45
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4ccccc4C)nc3)n2)n(CCC)c1=O	7.29
Cn1c(=O)c2c(cc(C=Cc3ccc(Cl)cc3)n2C)n(C)c1=O	6.58
CCCCn1c(N=Cc2ccc(Br)cc2)c(C#N)sc1=S	8.12
Nc1c2nc(NC(=O)C(c3ccccc3)c3ccccc3)c3nn(-c4ccccc4)c(=O)n3c2ccc1	6.2
Cc1nn(-c2nc(Nc3nccnc3)cc(-n3cccn3)n2)c(C)c1	7.37
Cc1nn(-c2cc(NC(=O)Cc3ccc(CN(C)C)cc3)nc(-c3ccc(C)o3)n2)c(C)c1	9.7
COc1c(CNc2nc3c(nc(-c4cnccn4)s3)c(N)n2)cccc1	7.1
Cc1ccc2[nH]c(Nc3nc(C)cc(C)n3)nc2c1	5.89
Cc1ccc(CNC(=O)c2c(O)c3c(nc2)nc(C)cc3)cc1	6.8
Cc1cc(-c2nc3c(ncn3C3OC(Cn4nc(C)cc4C)C(O)C3O)c(NC3CCOC3)n2)cc(C)c1	5.29
Cc1ccc(Nc2nc(CSCCO)nc(N)n2)cc1	4.77
CCCNc1nc(N)c2nc(-c3ccco3)sc2n1	7.77
CCCCCc1cc2c(cc1O)occ(-c1nc(C)cs1)c2=O	7.7
Nc1c2nc(-c3ccco3)sc2nc(NCc2cccc(O)c2)n1	7.643333333333333
CCOC(=O)c1c(NC(=O)c2c(N(C)C)nc(Nc3ccccc3)s2)sc2c1CCCC2	5.19
Cc1nn(CC2OC(n3cnc4c3nc(Cl)nc4NC3CC4CCC3C4)C(O)C2O)c(C)c1	5.03
Nc1nc(-c2ccco2)c2nnn(Cc3ccccn3)c2n1	7.92
COc1cc(-c2cc(NC(=O)CN3CCOCC3)nc(-n3nc(C)cc3C)n2)cnc1	8.4
Cn1cc2c(n1)nc(N1CCNCC1)n1nc(-c3ccco3)nc21	4.89
Cc1cnc(NC(=O)c2ccc(NC(=O)CC(C)(C)C)cc2)s1	6.92
CC1(O)C(O)C(CO)OC1n1cnc2c1ncnc2NC1CC2CCC1C2	5.06
CCN(C)C(=O)c1nc2c(cc1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC	7.92
CCCCc1nc2c(nc(-n3nccn3)n2C)c(N)n1	8.075
Cc1ccc(-c2nc(N)c3cc(CCc4ccccc4)sc3n2)o1	6.69
CCn1nnc(C2OC(n3cnc4c3nc(Cl)nc4NCc3cccc(F)c3)C(O)C2O)n1	6.62
COc1ccc(NC(=O)Nc2nc3cn(C)nc3c3nc(-c4ccco4)nn23)cc1	6.65
